id_luta;sequencia;momento;id_quem_faz;id_quem_recebe;id_acao;id_tecnica;id_direcao;id_pontuacao;id_motivo_penalizacao
107;3;0001-01-01 00:00:08.18-03:12:48 BC;58;5;4;;;;
107;4;0001-01-01 00:00:12.017-03:12:48 BC;58;5;55;;;;
107;5;0001-01-01 00:00:14.761-03:12:48 BC;58;5;49;;;;
107;6;0001-01-01 00:00:16.181-03:12:48 BC;1;;24;;;;
107;7;0001-01-01 00:00:21.328-03:12:48 BC;58;5;1;;;;
107;8;0001-01-01 00:00:26.348-03:12:48 BC;58;5;4;;;;
107;9;0001-01-01 00:00:33.039-03:12:48 BC;58;5;11;;;;
107;10;0001-01-01 00:00:37.619-03:12:48 BC;58;5;1;;;;
107;11;0001-01-01 00:00:40.26-03:12:48 BC;58;5;4;;;;
107;12;0001-01-01 00:00:41.61-03:12:48 BC;58;5;55;;;;
107;13;0001-01-01 00:00:47.87-03:12:48 BC;58;5;53;;;;
107;14;0001-01-01 00:00:50.094-03:12:48 BC;58;5;17;140;9;;
107;15;0001-01-01 00:00:52.522-03:12:48 BC;58;5;45;;;;
107;16;0001-01-01 00:00:55.931-03:12:48 BC;1;;24;;;;
107;17;0001-01-01 00:01:43.145-03:12:48 BC;58;5;4;;;;
107;18;0001-01-01 00:01:45.715-03:12:48 BC;58;5;55;;;;
107;19;0001-01-01 00:01:50.931-03:12:48 BC;58;5;9;;;;
107;20;0001-01-01 00:01:53.463-03:12:48 BC;58;5;17;40;7;;
107;21;0001-01-01 00:01:53.463-03:12:48 BC;58;5;9;;;;
107;22;0001-01-01 00:01:57.345-03:12:48 BC;58;5;17;70;6;;
107;23;0001-01-01 00:01:58.59-03:12:48 BC;58;5;45;;;;
107;24;0001-01-01 00:02:02.673-03:12:48 BC;1;;24;;;;
107;25;0001-01-01 00:02:11.511-03:12:48 BC;58;5;1;;;;
107;26;0001-01-01 00:02:16.445-03:12:48 BC;58;5;9;;;;
107;27;0001-01-01 00:02:22.709-03:12:48 BC;58;5;53;;;;
107;28;0001-01-01 00:02:25.117-03:12:48 BC;58;5;46;;;;
107;29;0001-01-01 00:03:20.561-03:12:48 BC;1;;24;;;;
107;30;0001-01-01 00:03:39.152-03:12:48 BC;1;;31;;;;
107;31;0001-01-01 00:05:10.323-03:12:48 BC;58;5;1;;;;
107;32;0001-01-01 00:05:12.502-03:12:48 BC;58;5;55;;;;
107;33;0001-01-01 00:05:25.601-03:12:48 BC;58;5;9;;;;
107;34;0001-01-01 00:05:27.845-03:12:48 BC;58;5;4;;;;
107;35;0001-01-01 00:05:30.601-03:12:48 BC;58;5;9;;;;
107;36;0001-01-01 00:05:39.084-03:12:48 BC;58;5;43;;;;
107;37;0001-01-01 00:05:39.929-03:12:48 BC;1;;24;;;;
107;38;0001-01-01 00:05:40.552-03:12:48 BC;58;5;1;;;;
107;39;0001-01-01 00:05:42.68-03:12:48 BC;58;5;4;;;;
107;40;0001-01-01 00:05:46.175-03:12:48 BC;58;5;55;;;;
107;41;0001-01-01 00:05:50.614-03:12:48 BC;58;5;53;;;;
107;42;0001-01-01 00:05:54.423-03:12:48 BC;58;5;17;77;4;;
107;43;0001-01-01 00:05:55.907-03:12:48 BC;58;5;46;;;;
107;44;0001-01-01 00:06:53.77-03:12:48 BC;1;;24;;;;
107;45;0001-01-01 00:07:00.696-03:12:48 BC;58;5;1;;;;
107;46;0001-01-01 00:07:06.027-03:12:48 BC;58;5;4;;;;
107;47;0001-01-01 00:07:07.067-03:12:48 BC;58;5;55;;;;
107;48;0001-01-01 00:07:10.196-03:12:48 BC;58;5;9;;;;
107;49;0001-01-01 00:07:14.485-03:12:48 BC;58;5;53;;;;
107;50;0001-01-01 00:07:22.545-03:12:48 BC;58;5;17;40;7;;
107;51;0001-01-01 00:07:22.545-03:12:48 BC;58;5;53;;;;
107;52;0001-01-01 00:07:27.443-03:12:48 BC;58;5;17;79;6;;
107;53;0001-01-01 00:07:29.341-03:12:48 BC;58;5;45;;;;
107;54;0001-01-01 00:08:22.734-03:12:48 BC;1;;24;;;;
107;55;0001-01-01 00:08:31.489-03:12:48 BC;58;5;1;;;;
107;56;0001-01-01 00:08:34.636-03:12:48 BC;58;5;4;;;;
107;57;0001-01-01 00:08:35.631-03:12:48 BC;58;5;55;;;;
107;58;0001-01-01 00:08:36.752-03:12:48 BC;58;5;9;;;;
107;59;0001-01-01 00:08:40.202-03:12:48 BC;58;5;46;;;;
107;60;0001-01-01 00:08:57.353-03:12:48 BC;1;;24;;;;
107;61;0001-01-01 00:09:11.724-03:12:48 BC;58;5;1;;;;
107;62;0001-01-01 00:09:13.935-03:12:48 BC;58;5;55;;;;
107;63;0001-01-01 00:09:15.4-03:12:48 BC;58;5;53;;;;
107;64;0001-01-01 00:09:16.678-03:12:48 BC;58;5;17;77;4;;
107;65;0001-01-01 00:09:18.244-03:12:48 BC;58;5;46;;;;
107;66;0001-01-01 00:10:06.697-03:12:48 BC;1;;24;;;;
107;67;0001-01-01 00:10:14.206-03:12:48 BC;58;5;4;;;;
107;68;0001-01-01 00:10:16.992-03:12:48 BC;58;5;55;;;;
107;69;0001-01-01 00:10:21.524-03:12:48 BC;58;5;9;;;;
107;70;0001-01-01 00:10:22.044-03:12:48 BC;58;5;17;70;6;;
107;71;0001-01-01 00:10:23.2-03:12:48 BC;1;;24;;;;
107;72;0001-01-01 00:10:26.631-03:12:48 BC;58;5;1;;;;
107;73;0001-01-01 00:10:29.054-03:12:48 BC;58;5;4;;;;
107;74;0001-01-01 00:10:30.697-03:12:48 BC;58;5;53;;;;
107;75;0001-01-01 00:10:32.645-03:12:48 BC;58;5;45;;;;
107;76;0001-01-01 00:10:34-03:12:48 BC;1;;24;;;;
107;77;0001-01-01 00:10:36.799-03:12:48 BC;58;5;1;;;;
107;78;0001-01-01 00:10:37.411-03:12:48 BC;58;5;55;;;;
107;79;0001-01-01 00:10:39.422-03:12:48 BC;58;5;56;;;;
107;80;0001-01-01 00:10:47.905-03:12:48 BC;1;;24;;;;
107;81;0001-01-01 00:10:48.79-03:12:48 BC;58;5;1;;;;
107;82;0001-01-01 00:10:52.166-03:12:48 BC;58;5;9;;;;
107;83;0001-01-01 00:10:58.414-03:12:48 BC;58;5;9;;;;
107;84;0001-01-01 00:11:41.821-03:12:48 BC;58;5;55;;;;
107;85;0001-01-01 00:11:44.819-03:12:48 BC;58;5;18;;;;
107;86;0001-01-01 00:11:46.417-03:12:48 BC;58;5;45;;;;
107;87;0001-01-01 00:11:54.777-03:12:48 BC;1;;24;;;;
107;88;0001-01-01 00:11:57.603-03:12:48 BC;58;5;4;;;;
107;89;0001-01-01 00:11:57.903-03:12:48 BC;58;5;9;;;;
107;90;0001-01-01 00:12:01.769-03:12:48 BC;58;5;53;;;;
107;91;0001-01-01 00:12:02.978-03:12:48 BC;58;5;17;77;9;;
107;92;0001-01-01 00:12:04.486-03:12:48 BC;58;5;46;;;;
107;93;0001-01-01 00:12:07.211-03:12:48 BC;58;5;56;;;;
107;94;0001-01-01 00:12:08.655-03:12:48 BC;1;;24;;;;
107;95;0001-01-01 00:12:11.887-03:12:48 BC;58;5;33;;;;
107;96;0001-01-01 00:12:13.995-03:12:48 BC;58;5;1;;;;
107;97;0001-01-01 00:12:18.088-03:12:48 BC;58;5;55;;;;
107;98;0001-01-01 00:12:22.995-03:12:48 BC;58;5;9;;;;
107;99;0001-01-01 00:12:28.53-03:12:48 BC;58;5;17;70;6;;
107;100;0001-01-01 00:12:29.395-03:12:48 BC;58;5;17;7;3;;
107;101;0001-01-01 00:12:30.96-03:12:48 BC;1;;24;;;;
107;102;0001-01-01 00:12:33.792-03:12:48 BC;58;5;1;;;;
107;103;0001-01-01 00:12:37.349-03:12:48 BC;58;5;55;;;;
107;104;0001-01-01 00:13:24.604-03:12:48 BC;58;5;53;;;;
107;105;0001-01-01 00:13:25.164-03:12:48 BC;58;5;18;;;;
107;106;0001-01-01 00:13:25.644-03:12:48 BC;58;5;45;;;;
107;107;0001-01-01 00:13:27.633-03:12:48 BC;1;;24;;;;
107;108;0001-01-01 00:13:29.091-03:12:48 BC;58;5;1;;;;
107;109;0001-01-01 00:13:30.077-03:12:48 BC;58;5;4;;;;
107;110;0001-01-01 00:13:31.407-03:12:48 BC;58;5;55;;;;
107;111;0001-01-01 00:13:39.816-03:12:48 BC;58;5;17;63;3;;
107;112;0001-01-01 00:13:41.062-03:12:48 BC;1;;24;;;;
107;113;0001-01-01 00:13:42.916-03:12:48 BC;58;5;1;;;;
107;114;0001-01-01 00:13:44.174-03:12:48 BC;58;5;55;;;;
107;115;0001-01-01 00:13:55.663-03:12:48 BC;58;5;17;70;6;;
107;116;0001-01-01 00:13:57.666-03:12:48 BC;1;;24;;;;
107;117;0001-01-01 00:14:00.59-03:12:48 BC;58;5;1;;;;
107;118;0001-01-01 00:14:01.502-03:12:48 BC;5;58;9;;;;
107;119;0001-01-01 00:14:01.718-03:12:48 BC;5;58;18;;;;
107;120;0001-01-01 00:14:03.19-03:12:48 BC;5;58;46;;;;
107;121;0001-01-01 00:15:14.171-03:12:48 BC;5;58;17;121;9;1;
108;1;0001-01-01 00:00:04.458-03:12:48 BC;65;3;1;;;;
108;2;0001-01-01 00:00:07.936-03:12:48 BC;65;3;11;;;;
108;3;0001-01-01 00:00:08.92-03:12:48 BC;65;3;1;;;;
108;4;0001-01-01 00:00:11.316-03:12:48 BC;65;3;56;;;;
108;5;0001-01-01 00:00:13.179-03:12:48 BC;65;3;4;;;;
108;6;0001-01-01 00:00:19.538-03:12:48 BC;65;3;16;;;;
108;7;0001-01-01 00:00:23.97-03:12:48 BC;65;3;45;;;;
108;8;0001-01-01 00:00:27.21-03:12:48 BC;1;;24;;;;
108;9;0001-01-01 00:00:32.882-03:12:48 BC;65;3;1;;;;
108;10;0001-01-01 00:00:39.591-03:12:48 BC;65;3;56;;;;
108;11;0001-01-01 00:00:41.478-03:12:48 BC;65;3;42;;;;
108;12;0001-01-01 00:00:42.754-03:12:48 BC;1;;24;;;;
108;13;0001-01-01 00:00:47.984-03:12:48 BC;65;3;1;;;;
108;14;0001-01-01 00:00:55.093-03:12:48 BC;65;3;16;;;;
108;15;0001-01-01 00:01:42.229-03:12:48 BC;65;3;53;;;;
108;16;0001-01-01 00:01:44.21-03:12:48 BC;65;3;16;;;;
108;17;0001-01-01 00:01:51.69-03:12:48 BC;1;;24;;;;
108;18;0001-01-01 00:01:57.807-03:12:48 BC;65;3;1;;;;
108;19;0001-01-01 00:02:02.963-03:12:48 BC;65;3;14;;;;
108;20;0001-01-01 00:02:07.884-03:12:48 BC;65;3;17;69;4;;
108;21;0001-01-01 00:02:08.381-03:12:48 BC;65;3;16;;;;
108;22;0001-01-01 00:02:13.209-03:12:48 BC;65;3;15;;;;
108;23;0001-01-01 00:02:14.684-03:12:48 BC;65;3;47;;;;
108;24;0001-01-01 00:02:17.581-03:12:48 BC;65;3;45;;;;
108;25;0001-01-01 00:02:21.514-03:12:48 BC;1;;24;;;;
108;26;0001-01-01 00:02:23.869-03:12:48 BC;65;3;1;;;;
108;27;0001-01-01 00:02:33.529-03:12:48 BC;65;3;56;;;;
108;28;0001-01-01 00:03:26.133-03:12:48 BC;65;3;16;;;;
108;29;0001-01-01 00:03:33.555-03:12:48 BC;1;;31;;;;
108;30;0001-01-01 00:03:40.723-03:12:48 BC;65;3;1;;;;
108;31;0001-01-01 00:03:45.693-03:12:48 BC;65;3;11;;;;
108;32;0001-01-01 00:03:48.397-03:12:48 BC;65;3;53;;;;
108;33;0001-01-01 00:03:49.338-03:12:48 BC;65;3;17;63;2;;
108;34;0001-01-01 00:03:49.666-03:12:48 BC;65;3;53;;;;
108;35;0001-01-01 00:03:55.404-03:12:48 BC;65;3;15;;;;
108;36;0001-01-01 00:04:00.729-03:12:48 BC;65;3;4;;;;
108;37;0001-01-01 00:04:05.249-03:12:48 BC;65;3;16;;;;
108;38;0001-01-01 00:05:04.269-03:12:48 BC;1;;24;;;;
108;39;0001-01-01 00:05:09.892-03:12:48 BC;65;3;1;;;;
108;40;0001-01-01 00:05:15.568-03:12:48 BC;65;3;56;;;;
108;41;0001-01-01 00:05:20.552-03:12:48 BC;65;3;15;;;;
108;42;0001-01-01 00:05:25.131-03:12:48 BC;1;;31;;;;
108;43;0001-01-01 00:05:33.939-03:12:48 BC;65;3;1;;;;
108;44;0001-01-01 00:05:37.187-03:12:48 BC;65;3;11;;;;
108;45;0001-01-01 00:05:41.744-03:12:48 BC;65;3;56;;;;
108;46;0001-01-01 00:05:45.998-03:12:48 BC;1;;24;;;;
108;47;0001-01-01 00:05:50.723-03:12:48 BC;65;3;4;;;;
108;48;0001-01-01 00:05:55.128-03:12:48 BC;65;3;11;;;;
108;49;0001-01-01 00:06:40.541-03:12:48 BC;65;3;56;;;;
108;50;0001-01-01 00:06:44.466-03:12:48 BC;65;3;21;;;;
108;51;0001-01-01 00:06:45.085-03:12:48 BC;65;3;49;;;;
108;52;0001-01-01 00:06:48.533-03:12:48 BC;1;;24;;;;
108;53;0001-01-01 00:06:58.978-03:12:48 BC;65;3;4;;;;
108;54;0001-01-01 00:06:58.978-03:12:48 BC;65;3;56;;;;
108;55;0001-01-01 00:07:06.707-03:12:48 BC;65;3;17;147;9;;
108;56;0001-01-01 00:07:07.04-03:12:48 BC;65;3;22;;;;
108;57;0001-01-01 00:07:11.631-03:12:48 BC;1;;24;;;;
108;58;0001-01-01 00:07:15.152-03:12:48 BC;65;3;4;;;;
108;59;0001-01-01 00:07:18.952-03:12:48 BC;65;3;11;;;;
108;60;0001-01-01 00:07:23.398-03:12:48 BC;65;3;4;;;;
108;61;0001-01-01 00:07:27.742-03:12:48 BC;65;3;16;;;;
108;62;0001-01-01 00:07:31.416-03:12:48 BC;65;3;17;63;2;;
108;63;0001-01-01 00:07:31.416-03:12:48 BC;1;;24;;;;
108;64;0001-01-01 00:07:38.463-03:12:48 BC;65;3;1;;;;
108;65;0001-01-01 00:08:22.567-03:12:48 BC;65;3;14;;;;
108;66;0001-01-01 00:08:24.768-03:12:48 BC;65;3;4;;;;
108;67;0001-01-01 00:08:31.429-03:12:48 BC;65;3;53;;;;
108;68;0001-01-01 00:08:31.877-03:12:48 BC;65;3;17;38;2;;
108;69;0001-01-01 00:08:32.153-03:12:48 BC;65;3;45;;;;
108;70;0001-01-01 00:08:46.473-03:12:48 BC;1;;24;;;;
108;71;0001-01-01 00:08:56.796-03:12:48 BC;65;3;4;;;;
108;72;0001-01-01 00:08:57.784-03:12:48 BC;65;3;56;;;;
108;73;0001-01-01 00:09:14.962-03:12:48 BC;65;3;4;;;;
108;74;0001-01-01 00:09:16.499-03:12:48 BC;65;3;49;;;;
108;75;0001-01-01 00:09:19.61-03:12:48 BC;1;;31;;;;
108;76;0001-01-01 00:10:06.951-03:12:48 BC;65;3;1;;;;
108;77;0001-01-01 00:10:08.667-03:12:48 BC;65;3;51;;;;
108;78;0001-01-01 00:10:14.986-03:12:48 BC;65;3;4;;;;
108;79;0001-01-01 00:10:17.418-03:12:48 BC;65;3;56;;;;
108;80;0001-01-01 00:10:20.765-03:12:48 BC;65;3;53;;;;
108;81;0001-01-01 00:10:20.765-03:12:48 BC;65;3;17;96;6;;
108;82;0001-01-01 00:10:21.767-03:12:48 BC;65;3;14;;;;
108;83;0001-01-01 00:10:25.36-03:12:48 BC;65;3;17;141;9;;
108;84;0001-01-01 00:10:25.814-03:12:48 BC;65;3;45;;;;
108;85;0001-01-01 00:10:30.18-03:12:48 BC;1;;24;;;;
109;1;0001-01-01 00:00:00.941-03:12:48 BC;65;48;56;;;;
109;2;0001-01-01 00:00:08.015-03:12:48 BC;65;48;53;;;;
109;3;0001-01-01 00:00:09.947-03:12:48 BC;65;48;43;;;;
109;4;0001-01-01 00:00:09.947-03:12:48 BC;65;48;46;;;;
109;5;0001-01-01 00:00:13.298-03:12:48 BC;1;;24;;;;
109;6;0001-01-01 00:00:18.138-03:12:48 BC;65;48;1;;;;
109;7;0001-01-01 00:00:22.984-03:12:48 BC;1;;31;;;;
109;8;0001-01-01 00:00:28.92-03:12:48 BC;65;48;1;;;;
109;9;0001-01-01 00:00:35.568-03:12:48 BC;65;48;16;;;;
109;10;0001-01-01 00:00:50.844-03:12:48 BC;65;48;16;;;;
109;11;0001-01-01 00:00:57.598-03:12:48 BC;65;48;19;;;;
109;12;0001-01-01 00:00:59.089-03:12:48 BC;65;48;17;106;9;;
109;13;0001-01-01 00:01:40.336-03:12:48 BC;65;48;46;;;;
109;14;0001-01-01 00:02:01.679-03:12:48 BC;1;;24;;;;
109;15;0001-01-01 00:02:09.866-03:12:48 BC;65;48;1;;;;
109;16;0001-01-01 00:02:15.809-03:12:48 BC;65;48;4;;;;
109;17;0001-01-01 00:02:21.676-03:12:48 BC;65;48;14;;;;
109;18;0001-01-01 00:02:25.967-03:12:48 BC;65;48;49;;;;
109;19;0001-01-01 00:02:30.089-03:12:48 BC;1;;24;;;;
109;20;0001-01-01 00:02:36.017-03:12:48 BC;65;48;1;;;;
109;21;0001-01-01 00:02:39.521-03:12:48 BC;65;48;16;;;;
109;22;0001-01-01 00:03:25.461-03:12:48 BC;65;48;53;;;;
109;23;0001-01-01 00:03:25.461-03:12:48 BC;65;48;17;96;6;;
109;24;0001-01-01 00:03:26.269-03:12:48 BC;65;48;20;;;;
109;25;0001-01-01 00:03:28.165-03:12:48 BC;65;48;22;;;;
109;26;0001-01-01 00:03:29.143-03:12:48 BC;1;;24;;;;
110;1;0001-01-01 00:00:01.276-03:12:48 BC;65;31;1;;;;
110;2;0001-01-01 00:00:09.052-03:12:48 BC;65;31;11;;;;
110;3;0001-01-01 00:00:12.867-03:12:48 BC;65;31;56;;;;
110;4;0001-01-01 00:00:17.328-03:12:48 BC;65;31;14;;;;
110;5;0001-01-01 00:00:18.494-03:12:48 BC;65;31;49;;;;
110;6;0001-01-01 00:00:22.545-03:12:48 BC;1;;24;;;;
110;7;0001-01-01 00:00:26.258-03:12:48 BC;65;31;1;;;;
110;8;0001-01-01 00:00:27.407-03:12:48 BC;65;31;11;;;;
110;9;0001-01-01 00:00:28.839-03:12:48 BC;65;31;36;40;;;
110;10;0001-01-01 00:00:30.148-03:12:48 BC;65;31;18;;;;
110;11;0001-01-01 00:00:31.099-03:12:48 BC;65;31;46;;;;
110;12;0001-01-01 00:01:52.874-03:12:48 BC;65;31;17;25;9;1;
111;1;0001-01-01 00:00:01.875-03:12:48 BC;65;64;1;;;;
111;2;0001-01-01 00:00:13.862-03:12:48 BC;65;64;4;;;;
111;3;0001-01-01 00:00:01.406-03:12:48 BC;65;64;53;;;;
111;4;0001-01-01 00:00:03.228-03:12:48 BC;65;64;42;;;;
111;5;0001-01-01 00:00:03.228-03:12:48 BC;1;;24;;;;
111;6;0001-01-01 00:00:11.875-03:12:48 BC;65;64;1;;;;
111;7;0001-01-01 00:00:16.862-03:12:48 BC;65;64;4;;;;
111;8;0001-01-01 00:00:19.006-03:12:48 BC;65;64;16;;;;
111;9;0001-01-01 00:00:32.013-03:12:48 BC;65;64;36;63;;;
111;10;0001-01-01 00:00:32.538-03:12:48 BC;65;64;56;;;;
111;11;0001-01-01 00:00:45.991-03:12:48 BC;65;64;17;96;6;;
111;12;0001-01-01 00:00:46.701-03:12:48 BC;65;64;56;;;;
111;13;0001-01-01 00:00:50.097-03:12:48 BC;1;;24;;;;
111;14;0001-01-01 00:00:56.281-03:12:48 BC;65;64;1;;;;
111;15;0001-01-01 00:00:59.961-03:12:48 BC;65;64;4;;;;
111;16;0001-01-01 00:01:42.57-03:12:48 BC;65;64;15;;;;
111;17;0001-01-01 00:01:46.348-03:12:48 BC;65;64;56;;;;
111;18;0001-01-01 00:01:47.908-03:12:48 BC;65;64;53;;;;
111;19;0001-01-01 00:01:54.086-03:12:48 BC;64;65;19;;;;
111;20;0001-01-01 00:01:55.611-03:12:48 BC;65;64;17;143;2;;
111;21;0001-01-01 00:01:56.311-03:12:48 BC;65;64;45;;;;
111;22;0001-01-01 00:02:03.541-03:12:48 BC;1;;24;;;;
112;1;0001-01-01 00:00:51.377-03:12:48 BC;65;68;1;;;;
112;2;0001-01-01 00:00:55.815-03:12:48 BC;65;68;14;;;;
112;3;0001-01-01 00:01:48.674-03:12:48 BC;65;68;16;;;;
112;4;0001-01-01 00:01:50.506-03:12:48 BC;65;68;42;;;;
112;5;0001-01-01 00:01:50.506-03:12:48 BC;65;68;47;;;;
112;6;0001-01-01 00:01:52.209-03:12:48 BC;65;68;46;;;;
112;7;0001-01-01 00:02:02.212-03:12:48 BC;1;;24;;;;
112;8;0001-01-01 00:02:06.784-03:12:48 BC;65;68;1;;;;
112;9;0001-01-01 00:02:12.136-03:12:48 BC;65;68;16;;;;
112;10;0001-01-01 00:02:21.066-03:12:48 BC;65;68;16;;;;
112;11;0001-01-01 00:02:28.838-03:12:48 BC;1;;24;;;;
112;12;0001-01-01 00:02:33.223-03:12:48 BC;65;68;1;;;;
112;13;0001-01-01 00:02:35.812-03:12:48 BC;65;68;4;;;;
112;14;0001-01-01 00:03:20.348-03:12:48 BC;65;68;15;;;;
112;15;0001-01-01 00:03:30.763-03:12:48 BC;65;68;19;;;;
112;16;0001-01-01 00:03:30.763-03:12:48 BC;65;68;17;7;2;;
112;17;0001-01-01 00:03:31.647-03:12:48 BC;65;68;46;;;;
112;18;0001-01-01 00:03:36.777-03:12:48 BC;1;;37;;;;
112;19;0001-01-01 00:03:42.5-03:12:48 BC;65;68;17;7;2;3;
112;20;0001-01-01 00:03:42.5-03:12:48 BC;1;;24;;;;
112;21;0001-01-01 00:03:43.426-03:12:48 BC;65;68;1;;;;
112;22;0001-01-01 00:03:45.048-03:12:48 BC;65;68;4;;;;
112;23;0001-01-01 00:03:45.329-03:12:48 BC;65;68;16;;;;
112;24;0001-01-01 00:03:51.639-03:12:48 BC;65;68;43;;;;
112;25;0001-01-01 00:03:52.744-03:12:48 BC;65;68;46;;;;
112;26;0001-01-01 00:04:06.166-03:12:48 BC;1;;24;;;;
112;27;0001-01-01 00:04:11.687-03:12:48 BC;65;68;1;;;;
112;28;0001-01-01 00:04:16.087-03:12:48 BC;65;68;4;;;;
112;29;0001-01-01 00:04:19.049-03:12:48 BC;65;68;15;;;;
112;30;0001-01-01 00:05:06.613-03:12:48 BC;65;68;56;;;;
112;31;0001-01-01 00:05:10.351-03:12:48 BC;65;68;16;;;;
112;32;0001-01-01 00:05:18.326-03:12:48 BC;65;68;18;;;;
112;33;0001-01-01 00:05:19.842-03:12:48 BC;1;;31;;;;
112;34;0001-01-01 00:05:28.767-03:12:48 BC;65;68;1;;;;
112;35;0001-01-01 00:05:30.295-03:12:48 BC;65;68;4;;;;
112;36;0001-01-01 00:05:34.385-03:12:48 BC;65;68;14;;;;
112;37;0001-01-01 00:05:39.879-03:12:48 BC;65;68;16;;;;
112;38;0001-01-01 00:05:46.679-03:12:48 BC;1;;31;;;;
112;39;0001-01-01 00:05:53.184-03:12:48 BC;65;68;1;;;;
112;40;0001-01-01 00:05:55.26-03:12:48 BC;65;68;14;;;;
112;41;0001-01-01 00:06:44.284-03:12:48 BC;1;;24;;;;
112;42;0001-01-01 00:06:49.027-03:12:48 BC;65;68;1;;;;
112;43;0001-01-01 00:06:50.636-03:12:48 BC;65;68;11;;;;
112;44;0001-01-01 00:06:52.879-03:12:48 BC;65;68;17;63;2;;
112;45;0001-01-01 00:06:54.598-03:12:48 BC;65;68;17;34;7;;
112;46;0001-01-01 00:06:54.598-03:12:48 BC;65;68;46;;;;
112;47;0001-01-01 00:06:57.9-03:12:48 BC;1;;24;;;;
112;48;0001-01-01 00:07:02.892-03:12:48 BC;65;68;1;;;;
112;49;0001-01-01 00:07:04.47-03:12:48 BC;65;68;16;;;;
112;50;0001-01-01 00:07:12.651-03:12:48 BC;65;68;17;63;2;;
112;51;0001-01-01 00:07:13.15-03:12:48 BC;65;68;53;;;;
112;52;0001-01-01 00:07:15.824-03:12:48 BC;65;68;15;;;;
112;53;0001-01-01 00:07:17.919-03:12:48 BC;65;68;14;;;;
112;54;0001-01-01 00:07:20.096-03:12:48 BC;65;68;14;;;;
112;55;0001-01-01 00:07:21.321-03:12:48 BC;65;68;49;;;;
112;56;0001-01-01 00:07:29.423-03:12:48 BC;1;;24;;;;
112;57;0001-01-01 00:07:34.235-03:12:48 BC;65;68;1;;;;
112;58;0001-01-01 00:07:36.663-03:12:48 BC;65;68;14;;;;
112;59;0001-01-01 00:08:24.031-03:12:48 BC;1;;24;;;;
112;60;0001-01-01 00:08:30.183-03:12:48 BC;65;68;1;;;;
112;61;0001-01-01 00:08:33.191-03:12:48 BC;65;68;14;;;;
112;62;0001-01-01 00:08:36.639-03:12:48 BC;1;;24;;;;
112;63;0001-01-01 00:08:45.709-03:12:48 BC;65;68;1;;;;
112;64;0001-01-01 00:08:50.474-03:12:48 BC;65;68;4;;;;
112;65;0001-01-01 00:08:55.737-03:12:48 BC;65;68;17;7;3;;
112;66;0001-01-01 00:08:55.737-03:12:48 BC;65;68;16;;;;
112;67;0001-01-01 00:09:01.093-03:12:48 BC;65;68;19;;;;
112;68;0001-01-01 00:09:01.629-03:12:48 BC;65;68;17;82;1;3;
112;69;0001-01-01 00:09:02.503-03:12:48 BC;65;68;46;;;;
112;70;0001-01-01 00:09:10.631-03:12:48 BC;1;;24;;;;
112;71;0001-01-01 00:09:16.242-03:12:48 BC;65;68;1;;;;
112;72;0001-01-01 00:09:17.994-03:12:48 BC;65;68;4;;;;
112;73;0001-01-01 00:09:19.272-03:12:48 BC;65;68;56;;;;
112;74;0001-01-01 00:10:00.57-03:12:48 BC;65;68;20;;;;
112;75;0001-01-01 00:10:00.57-03:12:48 BC;65;68;56;;;;
112;76;0001-01-01 00:10:07.099-03:12:48 BC;65;68;17;96;6;;
112;77;0001-01-01 00:10:08.199-03:12:48 BC;1;;24;;;;
112;78;0001-01-01 00:10:14.489-03:12:48 BC;65;68;1;;;;
112;79;0001-01-01 00:10:17.705-03:12:48 BC;65;68;16;;;;
112;80;0001-01-01 00:10:21.269-03:12:48 BC;65;68;43;;;;
112;81;0001-01-01 00:10:21.269-03:12:48 BC;65;68;46;;;;
112;82;0001-01-01 00:10:24.156-03:12:48 BC;1;;31;;;;
112;83;0001-01-01 00:10:32.656-03:12:48 BC;65;68;1;;;;
112;84;0001-01-01 00:10:37.922-03:12:48 BC;65;68;14;;;;
112;85;0001-01-01 00:10:38.909-03:12:48 BC;65;68;17;7;3;;
112;86;0001-01-01 00:10:39.289-03:12:48 BC;65;68;56;;;;
112;87;0001-01-01 00:10:41.012-03:12:48 BC;1;;24;;;;
112;88;0001-01-01 00:10:46.318-03:12:48 BC;65;68;1;;;;
112;89;0001-01-01 00:10:48.189-03:12:48 BC;65;68;53;;;;
112;90;0001-01-01 00:10:50.737-03:12:48 BC;65;68;17;96;6;;
112;91;0001-01-01 00:10:51.758-03:12:48 BC;65;68;45;;;;
112;92;0001-01-01 00:11:41.459-03:12:48 BC;1;;24;;;;
112;93;0001-01-01 00:11:47.062-03:12:48 BC;65;68;1;;;;
112;94;0001-01-01 00:11:48.089-03:12:48 BC;65;68;16;;;;
112;95;0001-01-01 00:11:50.299-03:12:48 BC;65;68;53;;;;
112;96;0001-01-01 00:11:55.27-03:12:48 BC;65;68;17;58;7;;
112;97;0001-01-01 00:11:55.623-03:12:48 BC;1;;31;;;;
112;98;0001-01-01 00:12:02.236-03:12:48 BC;65;68;1;;;;
112;99;0001-01-01 00:12:03.657-03:12:48 BC;65;68;11;;;;
112;100;0001-01-01 00:12:05.095-03:12:48 BC;65;68;18;;;;
112;101;0001-01-01 00:12:05.095-03:12:48 BC;65;68;45;;;;
112;102;0001-01-01 00:12:08.174-03:12:48 BC;1;;24;;;;
